onset	duration	trial_type
1.0331	0.5803	other
1.6134	52.4249	other
54.0383	1.8072	other
55.8455	2.0061	other
57.9676	16.2481	video1
74.2157	4.0	affect_rating1
78.228	0.1161	other
78.344	4.0	compassion_rating1
82.3563	1.8072	other
84.1635	7.4111	question1
91.5746	1.0114	other
92.586	1.6082	other
94.1942	3.0175	other
97.2117	2.0061	other
99.3173	16.5631	video1
115.8804	4.0	affect_rating1
119.8926	0.1161	other
120.0087	4.0	compassion_rating1
124.021	3.0175	other
127.0385	11.4565	question1
138.495	1.0114	other
139.5064	0.4145	other
139.9209	3.0175	other
142.9383	2.0061	other
145.044	13.2471	video4
158.2911	4.0	affect_rating4
162.3034	0.116	other
162.4194	4.0	compassion_rating4
166.4317	3.0175	other
169.4492	12.5011	question4
181.9503	1.0114	other
182.9616	0.0166	other
182.9782	3.0175	other
185.9957	2.0061	other
188.1013	14.4077	video2
202.509	4.0	affect_rating2
206.5213	0.116	other
206.6374	4.0	compassion_rating2
210.6496	3.0175	other
213.6672	11.755	question2
225.4221	1.0114	other
226.4335	1.2103	other
227.6438	2.603	other
230.2468	2.0061	other
232.3524	14.8885	video1
247.2409	4.0	affect_rating1
251.2532	0.1161	other
251.3693	4.0	compassion_rating1
255.3815	3.0175	other
258.3991	6.6816	question1
265.0807	1.0114	other
266.092	1.6082	other
267.7002	2.603	other
270.3032	2.0061	other
272.4089	16.5133	video3
288.9222	4.0	affect_rating3
292.9345	0.1161	other
293.0505	4.0	compassion_rating3
297.0628	2.2051	other
299.2679	7.0795	question3
306.3474	1.0114	other
307.3588	0.0166	other
307.3754	3.0175	other
310.3928	2.0062	other
312.4985	15.8501	video4
328.3486	4.0	affect_rating4
332.3609	0.1161	other
332.4769	4.0	compassion_rating4
336.4892	1.8238	other
338.313	6.6153	question4
344.9283	1.0114	other
345.9396	0.4145	other
346.3541	1.4093	other
347.7634	2.0061	other
349.869	13.5622	video1
363.4312	4.0	affect_rating1
367.4434	0.1161	other
367.5595	4.0	compassion_rating1
371.5718	1.0114	other
372.5831	10.9592	question1
383.5423	1.0114	other
384.5536	1.2103	other
385.7639	1.4093	other
387.1732	2.0061	other
389.2788	16.1984	video2
405.4772	4.0	affect_rating2
409.4894	0.1161	other
409.6055	4.0	compassion_rating2
413.6178	3.0175	other
416.6353	6.1842	question2
422.8195	1.0114	other
423.8308	0.8124	other
424.6432	3.0175	other
427.6607	2.0061	other
429.7664	14.8885	video1
444.6549	4.0	affect_rating1
448.6672	0.1161	other
448.7832	4.0	compassion_rating1
452.7955	2.6196	other
455.4151	9.6328	question1
465.0479	1.0114	other
466.0592	2.0061	other
468.0653	2.603	other
470.6684	2.0061	other
472.774	14.6564	video4
487.4304	4.0	affect_rating4
491.4427	0.1161	other
491.5587	4.0	compassion_rating4
495.571	1.0114	other
496.5824	8.6546	question4
505.2369	1.0114	other
506.2483	1.6082	other
507.8565	3.0175	other
510.874	2.0061	other
512.9796	16.7621	video4
529.7417	4.0	affect_rating4
533.7539	0.1161	other
533.87	4.0	compassion_rating4
537.8823	1.4259	other
539.3081	9.6494	question4
548.9575	1.0114	other
549.9688	1.2103	other
551.1792	1.8072	other
552.9863	2.0061	other
555.092	16.6293	video2
571.7213	4.0	affect_rating2
575.7336	0.116	other
575.8497	4.0	compassion_rating2
579.862	1.4258	other
581.2878	11.3902	question2
592.678	1.0114	other
593.6894	1.2103	other
594.8997	2.603	other
597.5027	2.0061	other
599.6083	14.6896	video3
614.2979	4.0	affect_rating3
618.3102	0.1161	other
618.4262	4.0	compassion_rating3
622.4385	2.6196	other
625.0581	9.9146	question3
634.9727	1.0114	other
635.9841	0.8124	other
636.7965	2.603	other
639.3995	2.0061	other
641.5051	15.1372	video3
656.6423	4.0	affect_rating3
660.6546	0.1161	other
660.7707	4.0	compassion_rating3
664.783	1.0279	other
665.8109	10.2794	question3
676.0903	1.0114	other
677.1016	1.6082	other
678.7099	1.0113	other
679.7212	2.0061	other
681.8268	12.8327	video2
694.6595	4.0	affect_rating2
698.6718	0.1161	other
698.7878	4.0	compassion_rating2
702.8001	2.2217	other
705.0218	12.385	question2
717.4068	1.0113	other
718.4181	0.4145	other
718.8326	1.0114	other
719.844	2.0061	other
721.9496	15.9331	video4
737.8827	4.0	affect_rating4
741.8949	0.1161	other
742.011	4.0	compassion_rating4
746.0233	1.4093	other
747.4325	8.3561	question4
755.7887	1.0114	other
756.8	1.6082	other
758.4083	2.603	other
761.0113	2.0061	other
763.1169	16.8781	video2
779.995	4.0	affect_rating2
784.0073	0.1161	other
784.1233	4.0	compassion_rating2
788.1356	2.2217	other
790.3573	8.4722	question2
798.8295	1.0114	other
799.8408	0.4145	other
800.2553	1.4093	other
801.6646	2.0061	other
803.7702	14.673	video3
818.4432	4.0	affect_rating3
822.4555	0.1161	other
822.5715	4.0	compassion_rating3
826.5838	2.2217	other
828.8055	7.0795	question3
835.885	1.0114	other
836.8964	0.0166	other
836.9129	2.2051	other
839.118	2.0061	other
841.2237	14.1258	video3
855.3495	4.0	affect_rating3
859.3618	0.1161	other
859.4779	4.0	compassion_rating3
863.4901	1.4258	other
