bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_T1w	0.3894390028294927	3.4937337844776115	0.5629562360092525	2953.576171875	3.91145	3.90751	3.95233	3.87451	0.20872311592935827	0.4286879670425745	0.3625889170280672	1.175328016281128	0.3524529576301576	6.154379339439119e-05	0.00939685304730449	28.091408884148063	14.42146071103193	19.842480058465153	176	256	256	3.8397317418510646	13.903159154630503	12.882350410772668	20.90416033583644	29.156471842215165	61.853798616119846	57.95849455253897	82.8652131992819	1.0	1.0	1.0	91.45943379469871	7.90625	11.79017448425293	10.750772476196289	2698655.0	0.0	29.58521633148193	9.828679084777832	0.925431566657974	79.68666076660156	369.379150390625	351.8631591796875	19462.0	250.55923767089845	551.428402709961	91.63507843017578	0.035713361540975264	53.443721771240234	745.3761596679688	746.4577026367188	17443.0	655.0066528320312	831.5187622070313	53.68825149536133	0.3625669724629752	45.30547332763672	998.1212158203125	1000.0255126953125	185518.0	915.0852783203125	1073.3640686035155	47.83845901489258	0.2411995232105255	0.517684817314148	0.5659857392311096	0.4465967217533346
sub-02_T1w	0.42032653256346086	3.200086143088883	0.5722990439528651	3399.255126953125	4.025886666666666	3.91545	4.12184	4.04037	0.19135776376874003	0.4232393927738222	0.38540284345743775	1.0959094762802124	0.3186789929866789	0.0	0.02114439125069167	27.869047734927094	13.776311360890295	17.91549815440465	176	256	256	3.214648060016104	12.877415226906693	13.082545329047084	23.155572700218453	30.242743805097597	65.51071066472791	60.50749486230544	85.76903011709085	1.0	1.0	1.0	3.404354185448579	7.638510227203369	10.669698715209961	7.989974021911621	2294485.0	0.0	26.27514419555664	8.052754402160645	3.679357167292941	91.40602111816406	384.18817138671875	352.61285400390625	23074.0	254.87965927124026	593.2918426513671	109.6870346069336	-0.044415216554739345	58.87643051147461	765.56689453125	763.81689453125	23843.0	670.436474609375	866.118341064453	59.31321334838867	0.5501297181868834	40.40480422973633	999.5247802734375	1000.0171508789062	237209.0	927.3043823242188	1069.3555419921875	43.186798095703125	0.2604813277721405	0.5229256749153137	0.5829914808273315	0.44667319386119103
sub-03_T1w	0.4833340664530587	2.8217402443956434	0.5808267273521869	3647.42333984375	3.9406666666666665	3.85003	4.04459	3.92738	0.20259325319862992	0.4209749779552437	0.37643176884612645	1.1517643928527832	0.4760822445154185	0.0	0.015556051127412008	27.531613014875724	13.864239924228295	18.234858014528154	176	256	256	2.792894211636384	12.938949043579646	11.758753362103272	19.54441683109379	32.08135698002198	53.07859438486931	51.189279812420494	68.40788807237018	1.0	1.0	1.0	3.8495897991116896	9.577143669128418	12.15543270111084	9.696763038635254	2401050.0	0.0	29.781750679016106	9.639841079711914	38.268088448961635	172.83184814453125	465.88763427734375	468.98291015625	19879.0	257.3907501220703	663.3293945312499	167.9158172607422	-0.02898925230085636	59.39177703857422	775.3858642578125	775.9320678710938	14183.0	674.7444946289063	872.9654052734375	59.96659469604492	0.3246019370733526	48.91954040527344	999.3917236328125	1000.0241088867188	202711.0	914.1058349609375	1082.3395385742188	51.1666145324707	0.22958023846149445	0.5055031180381775	0.5484962463378906	0.41777981304533257
sub-04_T1w	0.475593314182547	2.8700705866677825	0.5948790538213127	3723.630859375	4.0112733333333335	3.95536	4.12486	3.9536	0.19056806435211843	0.43621578260177324	0.3732161530461084	1.4839179515838623	0.5933781862258911	0.0	0.0143064129056631	26.239875782091538	12.4831583237306	16.761879587377646	176	256	256	3.5448522415829684	12.400716106536684	11.287185180678412	17.91598719391558	23.925603610521286	53.74104816264849	49.43918514102646	70.65090364990958	1.0	1.0	1.0	3.195039726572187	9.27310562133789	11.416213989257812	9.516411781311035	2363767.0	0.0	28.424565696716307	8.749711036682129	1.141970700808911	78.44503021240234	361.9641418457031	338.6541442871094	24849.0	246.10926513671876	556.8471069335936	95.53214263916016	0.12432664006099614	59.674739837646484	761.9798583984375	760.6758422851562	27033.0	663.5203857421875	866.0178588867187	61.34014892578125	0.1614505292953332	54.15850830078125	997.8628540039062	1000.0258178710938	217189.0	901.9127197265625	1086.4742187499999	55.8173828125	0.24018065631389618	0.507456362247467	0.5369768142700195	0.44393453537953503
sub-05_T1w	0.45481525183987886	2.9919672352491884	0.6062290328246405	2773.835205078125	3.992036666666666	3.95689	4.084	3.93522	0.19478217147370505	0.4195834081436932	0.38563442038260176	1.023573875427246	0.41399829685688017	0.0	0.013051693930239874	24.395368127462856	12.09041424957195	15.720423993715356	176	256	256	2.7711207885947355	11.878900687807395	12.165869097444784	21.847585815932216	28.32976333135486	56.6849577108569	53.12255449214337	74.35294243421836	1.0	1.0	1.0	786.8680532875197	8.81141471862793	12.368084907531738	11.983367919921875	2099814.0	0.0	30.039199829101555	9.68635082244873	28.444813459678564	117.38764190673828	401.98565673828125	381.0279846191406	20723.0	235.59998931884766	617.5448913574218	137.49627685546875	-0.057933923816423594	63.91930389404297	764.7826538085938	762.3980102539062	19645.0	663.4773315429687	874.414306640625	64.1792221069336	0.3007050874370045	44.158363342285156	999.1862182617188	1000.02783203125	242388.0	922.1377471923828	1072.7403442382813	45.7728271484375	0.22269214689731598	0.4936935305595398	0.540597677230835	0.40596232251348563
sub-06_T1w	0.42345736438439846	3.2054170925761643	0.5864164873717885	4302.322265625	4.06029	3.93094	4.19057	4.05936	0.19477273880238155	0.41275812168488185	0.3924691395127366	1.552103877067566	0.5137791872024535	0.0	0.015590942045694839	28.245389920476743	14.027873468587307	17.834512650216947	176	256	256	3.636707431074671	12.610984717085973	12.470833738839639	21.164809068358277	28.3381207493493	57.85108238418725	54.297478024524445	76.70323094003676	1.0	1.0	1.0	3.5375933798346066	8.541288375854492	10.81479549407959	8.690492630004883	1986374.0	0.0	26.366664409637448	8.384241104125977	0.5098692561769518	95.53423309326172	387.88262939453125	369.45599365234375	18167.0	253.87984313964841	581.3975158691406	101.58799743652344	-0.007852301104656956	59.75808334350586	753.52880859375	754.2288818359375	17097.0	655.2349975585937	851.3650146484374	59.805545806884766	0.5713610008112302	44.320701599121094	1000.4951171875	1000.0122680664062	222416.0	923.4577789306641	1078.9005126953125	47.248714447021484	0.2445419281721115	0.5096272230148315	0.5678228139877319	0.42878807998163593
sub-07_T1w	0.47758145663632007	2.886058917492171	0.6153490482762276	4077.89892578125	4.351333333333333	4.34191	4.44423	4.26786	0.20632066954110248	0.4289492348039325	0.364730095654965	1.4532066583633423	0.6473643541336058	0.0	0.017890104880044746	21.894457177980364	11.255042847333304	15.48390916595618	176	256	256	3.061351385626886	12.039847820205573	11.125146018619679	18.27423885002658	27.4399776108768	57.24075950996761	53.39922571131745	75.51694001310794	1.0	1.0	1.0	3.151197352855873	8.675657272338867	11.30823802947998	8.95589828491211	2220921.0	0.0	27.13650894165039	8.60417652130127	18.00509074218592	103.3052978515625	384.7936096191406	363.3744812011719	36876.0	238.8710174560547	593.5106201171875	118.69580078125	0.057040706782848005	61.81928253173828	759.94189453125	758.011962890625	32716.0	659.1459503173828	867.1171722412109	62.957637786865234	0.07155675221711855	53.766273498535156	998.7321166992188	1000.03466796875	258914.0	906.2669281005859	1086.9937561035156	54.7236328125	0.22681179642677307	0.505489706993103	0.539138674736023	0.46731807806844267
sub-08_T1w	0.45813361676328596	2.9678901255515586	0.6263136070069529	3150.49853515625	3.9278368220937345	3.852470229625119	3.970430236656084	3.96061	0.19714240961265528	0.43853418452110415	0.36432340586624057	1.5633745193481445	0.5891741216182709	0.0	0.015946935777429186	22.343936389477694	10.895400552844498	14.9775163446638	176	256	256	3.4887153371677577	12.638184492946918	11.354484943573993	17.936555000607306	26.949969957514615	61.29642260905917	56.442892565512956	81.0822851299651	0.9999999403953552	0.9999999403953552	1.0	2.9547592072494284	8.080116271972656	11.758316993713379	10.89421558380127	1929293.0	0.0	27.513539505004882	8.603957176208496	2.295406760448474	79.17058563232422	349.66314697265625	332.3871154785156	27525.0	229.57595520019532	541.2538208007812	95.27320098876953	0.1760819829253557	58.07422637939453	756.022216796875	755.9986572265625	27388.0	658.0030822753906	854.5583343505859	59.81752014160156	0.16020811751039865	53.72351837158203	998.6693115234375	1000.02734375	241606.0	904.3269500732422	1089.06640625	55.753475189208984	0.23381097614765167	0.5012617707252502	0.5275588631629944	0.46026817223834704
sub-09_T1w	0.43934085300662495	3.0991200395798963	0.5992741242012622	3757.6015625	3.8467066666666674	3.75394	3.94607	3.84011	0.19801480127675172	0.42873349358858387	0.3732517051346644	1.1808878183364868	0.384334361553192	0.0	0.019951492774267682	25.052845074615757	12.454559506765097	16.798614524746185	176	256	256	3.319925571532045	12.264556819949421	11.961745023918718	20.300752680274687	24.792484658256726	54.42373621584266	50.46126850718817	72.16758464746512	1.0	1.0	1.0	4.003625835132215	9.078198412051089	11.495002746582031	9.259377479553223	2631166.0	0.0	30.3796648979187	9.327573776245117	37.063123662200915	84.2759459313133	367.03057861328125	343.5484619140625	25421.0	246.6077880859375	566.6129150390625	103.4787368774414	-0.016145667407907904	61.1121865751826	754.115478515625	754.1475219726562	19519.0	652.7477233886718	856.1327514648438	61.48841857910156	0.35106196419937463	46.91109425591026	998.2005615234375	1000.0233154296875	224014.0	913.2006591796876	1075.8782653808594	49.26029586791992	0.18772989511489868	0.4586213231086731	0.5171967148780823	0.45284675347096776
sub-10_T1w	0.4236825811393437	3.1641670960636685	0.6118113006867566	2951.8056640625	4.160886747868265	4.087010243604794	4.2423	4.15335	0.1925273104897378	0.4347272794787581	0.3727454100315041	1.1558890342712402	0.4627113968133926	0.0	0.010998919890162365	27.25620393310438	12.95542877071255	17.424169505249477	176	256	256	3.2549610241018283	13.282397722480658	11.865902692493313	19.06034933089745	30.25168912497512	59.83838231605309	56.49498733976202	79.39489057825786	0.9999999403953552	1.0	1.0	5.276541379956541	8.251910480480905	11.93915843963623	11.123973846435547	2084990.0	0.0	29.562034320831174	9.37635326385498	0.6922095360311031	119.75655171469775	404.5044250488281	381.0416259765625	27388.0	255.20084686279296	619.8743011474609	117.062744140625	0.10674570111747794	55.70933940366798	754.9022827148438	753.7071533203125	25227.0	663.3962829589844	850.1363037109375	56.74368667602539	0.4541996082188562	48.65562226307946	998.197021484375	1000.0353393554688	214162.0	907.0976806640625	1081.4446594238282	52.46666717529297	0.1644102782011032	0.46423399448394775	0.5104345083236694	0.44207214136997
