onset	duration	trial_type
1.0331	2.8849	other
3.918	51.563	other
55.481	1.4093	other
56.8902	2.0061	other
59.2943	13.5788	video1
72.8731	4.0	affect_rating1
76.8854	0.1161	other
77.0015	4.0	compassion_rating1
81.0138	1.4258	other
82.4396	8.1572	question1
90.5968	1.0114	other
91.6082	0.8124	other
92.4206	3.0175	other
95.4381	2.0061	other
97.5437	14.8886	video1
112.4323	4.0	affect_rating1
116.4447	0.116	other
116.5607	4.0	compassion_rating1
120.573	3.0175	other
123.5905	8.1075	question1
131.698	1.0114	other
132.7094	1.6082	other
134.3176	1.8072	other
136.1248	2.0062	other
138.2304	13.7612	video2
151.9916	4.0	affect_rating2
156.0039	0.1161	other
156.1199	4.0	compassion_rating2
160.1322	2.6196	other
162.7518	13.1312	question2
175.883	1.0114	other
176.8944	0.0166	other
176.9109	1.8072	other
178.7181	2.0062	other
180.8237	15.1539	video4
195.9776	4.0	affect_rating4
199.9899	0.1161	other
200.106	4.0	compassion_rating4
204.1183	2.2051	other
206.3234	11.6058	question4
217.9292	1.0114	other
218.9406	1.6082	other
220.5488	1.4093	other
221.9581	2.0061	other
224.0637	15.9331	video4
239.9968	4.0	affect_rating4
244.0091	0.1161	other
244.1252	4.0	compassion_rating4
248.1375	2.6196	other
250.7571	6.0848	question4
256.8418	1.0114	other
257.8532	0.8124	other
258.6656	2.2051	other
260.8707	2.0062	other
262.9763	14.126	video3
277.1023	4.0	affect_rating3
281.1146	0.1161	other
281.2306	4.0	compassion_rating3
285.2429	2.2217	other
287.4646	10.3789	question3
297.8435	1.0114	other
298.8549	0.8124	other
299.6673	3.0175	other
302.6848	2.0061	other
304.7904	12.3188	video1
317.1092	4.0	affect_rating1
321.1215	0.1161	other
321.2375	4.0	compassion_rating1
325.2498	1.4092	other
326.6591	10.495	question1
337.1541	1.0114	other
338.1654	1.2103	other
339.3758	1.4093	other
340.785	2.0061	other
342.8907	16.8947	video2
359.7854	4.0	affect_rating2
363.7977	0.1161	other
363.9138	4.0	compassion_rating2
367.9261	2.6196	other
370.5457	7.5272	question2
378.0729	1.0114	other
379.0842	0.0166	other
379.1008	3.0175	other
382.1183	2.0061	other
384.2239	14.7229	video3
398.9468	4.0	affect_rating3
402.9591	0.1161	other
403.0751	4.0	compassion_rating3
407.0874	1.8238	other
408.9112	12.5674	question3
421.4786	1.0114	other
422.49	2.0061	other
424.4961	1.0114	other
425.5075	2.0062	other
427.6131	13.1643	video3
440.7774	4.0	affect_rating3
444.7897	0.1161	other
444.9058	4.0	compassion_rating3
448.9181	3.0175	other
451.9356	9.6991	question3
461.6347	1.0114	other
462.6461	0.0166	other
462.6627	1.4093	other
464.072	2.0062	other
466.1776	14.9052	video1
481.0828	4.0	affect_rating1
485.0951	0.116	other
485.2111	4.0	compassion_rating1
489.2234	1.0114	other
490.2348	10.81	question1
501.0448	1.0114	other
502.0561	0.4145	other
502.4706	1.8072	other
504.2778	2.0061	other
506.4	14.0431	video4
520.4431	4.0	affect_rating4
524.4554	0.1161	other
524.5714	4.0	compassion_rating4
528.5837	1.8238	other
530.4075	13.6617	question4
544.0692	1.0114	other
545.0806	0.4145	other
545.4951	2.603	other
548.0981	2.0061	other
550.2203	16.6461	video2
566.8664	4.0	affect_rating2
570.8786	0.1161	other
570.9947	4.0	compassion_rating2
575.007	3.0175	other
578.0245	12.5674	question2
590.5919	1.0114	other
591.6033	1.6082	other
593.2116	2.2051	other
595.4167	2.0061	other
597.5223	15.4357	video2
612.958	4.0	affect_rating2
616.9703	0.1161	other
617.0864	4.0	compassion_rating2
621.0987	3.0175	other
624.1162	10.1634	question2
634.2796	1.0114	other
635.2909	1.6082	other
636.8992	2.603	other
639.5022	2.0062	other
641.6078	14.8886	video1
656.4964	4.0	affect_rating1
660.5087	0.1161	other
660.6248	4.0	compassion_rating1
664.6371	1.0114	other
665.6484	8.8536	question1
674.502	1.0114	other
675.5134	1.6082	other
677.1216	1.0114	other
678.133	2.0061	other
680.2386	13.2638	video4
693.5024	4.0	affect_rating4
697.5147	0.1161	other
697.6307	4.0	compassion_rating4
701.6431	2.2217	other
703.8647	8.0578	question4
711.9225	1.0114	other
712.9338	2.0062	other
714.94	1.4093	other
716.3493	2.0061	other
718.4549	15.8502	video4
734.3051	4.0	affect_rating4
738.3174	0.1161	other
738.4335	4.0	compassion_rating4
742.4458	2.6196	other
745.0654	6.5987	question4
751.6641	1.0114	other
752.6755	1.2103	other
753.8858	3.0175	other
756.9033	2.0062	other
759.009	14.2751	video3
773.2841	4.0	affect_rating3
777.2964	0.1161	other
777.4125	4.0	compassion_rating3
781.4248	1.0114	other
782.4361	10.3458	question3
792.7819	1.0114	other
793.7933	0.0166	other
793.8098	1.8072	other
795.617	2.0062	other
797.7227	14.2088	video1
811.9315	4.0	affect_rating1
815.9438	0.1161	other
816.0598	4.0	compassion_rating1
820.0721	1.8072	other
821.8793	19.1828	question1
841.0621	1.0114	other
842.0734	1.2103	other
843.2838	3.0175	other
846.3013	2.0061	other
848.4069	13.3467	video2
861.7536	4.0	affect_rating2
865.7659	0.1161	other
865.882	4.0	compassion_rating2
869.8943	2.6196	other
872.5139	6.3666	question2
878.8805	1.0114	other
879.8918	2.0061	other
881.898	3.0175	other
884.9155	2.0061	other
887.0211	16.215	video2
903.2361	4.0	affect_rating2
907.2484	0.1161	other
907.3645	4.0	compassion_rating2
911.3768	2.2217	other
913.5985	8.1738	question2
921.7723	1.0114	other
922.7836	1.2103	other
923.9939	3.0175	other
927.0115	2.0062	other
929.1171	15.1207	video3
944.2378	4.0	affect_rating3
948.2501	0.1161	other
948.3662	4.0	compassion_rating3
952.3785	1.4259	other
953.8043	10.9592	question3
964.7635	1.0114	other
965.7749	2.0062	other
967.7811	1.0114	other
968.7924	2.0061	other
970.898	14.3747	video3
985.2727	4.0	affect_rating3
989.2849	0.1161	other
989.401	4.0	compassion_rating3
993.4133	2.6196	other
996.0329	9.8981	question3
1005.931	1.0114	other
1006.9424	1.6082	other
1008.5506	2.2051	other
1010.7557	2.0061	other
1012.8614	14.6399	video4
1027.5013	4.0	affect_rating4
1031.5136	0.1161	other
1031.6296	4.0	compassion_rating4
1035.6419	1.8072	other
1037.4491	8.7044	question4
1046.1535	1.0114	other
1047.1649	1.6082	other
1048.7731	3.0175	other
1051.7906	2.0062	other
1053.8962	15.6347	video2
1069.5309	4.0	affect_rating2
1073.5432	0.1161	other
1073.6593	4.0	compassion_rating2
1077.6716	3.0175	other
1080.6891	11.9872	question2
1092.6762	1.0114	other
1093.6876	1.2103	other
1094.8979	2.603	other
1097.5009	2.0062	other
1099.6066	16.215	video3
1115.8216	4.0	affect_rating3
1119.8339	0.1161	other
1119.9499	4.0	compassion_rating3
1123.9622	2.2217	other
1126.1839	11.9706	question3
1138.1545	1.0114	other
1139.1658	0.0166	other
1139.1824	2.2051	other
1141.3875	2.0062	other
1143.4931	16.5466	video3
1160.0397	4.0	affect_rating3
1164.052	0.1161	other
1164.1681	4.0	compassion_rating3
1168.1804	1.0114	other
1169.1918	9.8152	question3
1179.007	1.0114	other
1180.0183	0.0166	other
1180.0349	2.2051	other
1182.24	2.0062	other
1184.3456	14.5571	video4
1198.9027	4.0	affect_rating4
1202.9149	0.1161	other
1203.031	4.0	compassion_rating4
1207.0433	1.8238	other
1208.8671	9.036	question4
1217.903	1.0114	other
1218.9144	0.8124	other
1219.7268	1.4093	other
1221.1361	2.0061	other
1223.2417	14.4078	video2
1237.6495	4.0	affect_rating2
1241.6618	0.116	other
1241.7779	4.0	compassion_rating2
1245.7902	1.0114	other
1246.8015	9.9976	question2
1256.7991	1.0113	other
1257.8104	1.2104	other
1259.0208	1.4093	other
1260.4301	2.0061	other
1262.5357	15.0544	video2
1277.5901	4.0	affect_rating2
1281.6024	0.1161	other
1281.7185	4.0	compassion_rating2
1285.7308	3.0175	other
1288.7483	10.0473	question2
1298.7956	1.0114	other
1299.807	1.2103	other
1301.0173	2.603	other
1303.6203	2.0061	other
